"","edgeuid","hour","total_trips"
"322",153745669,NA,5
"323",153745670,8,5
"324",153745670,11,5
"325",153745670,12,5
"326",153745670,14,5
"327",153745670,15,10
"328",153745670,16,5
"329",153745670,17,5
"330",153745670,18,5
"331",153745670,19,5
"332",153745670,20,5
"333",153745671,9,5
"334",153745671,10,5
"335",153745671,12,15
"336",153745671,15,10
"337",153745671,NA,5
"338",153745673,15,5
"339",153745677,14,5
"340",153745679,8,10
"341",153745679,10,15
"342",153745679,11,35
"343",153745679,12,10
"344",153745679,13,20
"345",153745679,14,20
"346",153745679,15,5
"347",153745679,16,30
"348",153745679,17,20
"349",153745679,18,10
"350",153745679,19,5
"351",153745679,NA,20
"352",153745683,8,15
"353",153745683,9,5
"354",153745683,10,20
"355",153745683,11,45
"356",153745683,12,15
"357",153745683,13,20
"358",153745683,14,25
"359",153745683,15,15
"360",153745683,16,30
"361",153745683,17,20
"362",153745683,18,10
"363",153745683,19,5
"364",153745683,NA,20
"365",153745684,10,5
"366",153745684,11,5
"367",153745684,14,5
"368",153745684,NA,5
"369",153745686,10,5
"370",153745686,11,5
"371",153745686,14,5
"372",153745686,NA,5
"373",153745688,8,15
"374",153745688,9,5
"375",153745688,10,20
"376",153745688,11,45
"377",153745688,12,15
"378",153745688,13,35
"379",153745688,14,25
"380",153745688,15,20
"381",153745688,16,30
"382",153745688,17,20
"383",153745688,18,10
"384",153745688,19,5
"385",153745688,NA,30
"386",153745692,15,5
"387",153745836,8,10
"388",153745840,10,5
"389",153745840,11,5
"390",153745840,14,5
"391",153745840,NA,5
"392",153745841,10,5
"393",153745841,11,5
"394",153745841,14,5
"395",153745841,17,5
"396",153745841,NA,5
"397",153745842,17,5
"398",153745844,8,15
"399",153745844,9,5
"400",153745844,10,20
"401",153745844,11,40
"402",153745844,12,15
"403",153745844,13,30
"404",153745844,14,30
"405",153745844,15,20
"406",153745844,16,30
"407",153745844,17,20
"408",153745844,18,10
"409",153745844,19,5
"410",153745844,NA,30
"411",153745845,17,5
"412",153745846,17,5
"413",153745849,13,5
"414",153745850,10,5
"415",153745850,11,15
"416",153745850,12,10
"417",153745850,14,15
"418",153745850,15,10
"419",153745850,16,5
"420",153745850,NA,5
"421",153745851,13,5
"422",153745853,13,5
"423",153745854,13,5
"424",153745861,8,5
"425",153745861,9,5
"426",153745861,10,20
"427",153745861,11,25
"428",153745861,12,15
"429",153745861,13,30
"430",153745861,14,30
"431",153745861,15,20
"432",153745861,16,30
"433",153745861,17,20
"434",153745861,18,5
"435",153745861,19,5
"436",153745861,NA,30
"437",153745862,8,15
"438",153745862,9,5
"439",153745862,10,20
"440",153745862,11,25
"441",153745862,12,15
"442",153745862,13,30
"443",153745862,14,35
"444",153745862,15,20
"445",153745862,16,30
"446",153745862,17,20
"447",153745862,18,10
"448",153745862,19,5
"449",153745862,NA,30
"450",153745871,13,5
"451",153745874,13,5
"452",153745875,13,5
"453",153745876,13,5
"454",153745878,13,5
"455",153745880,13,5
"456",153745883,13,5
"457",153745885,13,5
"458",153745911,8,5
"459",153745911,13,10
"460",153745911,14,5
"461",153745937,12,5
"462",153745954,13,5
"463",153746322,8,5
"464",153746322,13,10
"465",153746322,14,5
"466",153746322,17,5
"467",153746383,12,5
"468",153748628,9,5
"469",153748628,10,5
"470",153748628,11,5
"471",153748628,12,10
"472",153748628,14,5
"473",153748628,16,10
"474",153748628,19,5
"475",153748629,9,5
"476",153748629,10,5
"477",153748629,11,5
"478",153748629,12,10
"479",153748629,14,5
"480",153748629,16,10
"481",153748629,19,5
"482",153748640,9,5
"483",153748640,10,5
"484",153748640,11,5
"485",153748640,12,10
"486",153748640,14,5
"487",153748640,16,15
"488",153748640,19,5
"489",153748641,11,5
"490",153748641,15,5
"491",153748643,11,5
"492",153748643,15,5
"493",153748644,11,10
"494",153748644,13,5
"495",153748644,15,10
"496",153748644,17,5
"497",153748644,18,10
"498",153748644,19,5
"499",153748644,NA,15
"500",153748646,10,5
"501",153748646,12,10
"502",153748646,15,15
"503",153748646,16,5
"504",153748646,17,10
"505",153748646,18,5
"506",153748646,19,5
"507",153748646,20,5
"508",153748646,NA,20
"509",153748648,8,5
"510",153748648,11,5
"511",153748648,12,5
"512",153748648,14,5
"513",153748648,15,10
"514",153748648,16,5
"515",153748648,17,5
"516",153748648,18,5
"517",153748648,19,5
"518",153748648,20,5
"519",153748648,NA,10
"520",153748652,11,5
"521",153748652,14,5
"522",153748652,16,15
"523",153748652,19,5
"524",153748655,11,5
"525",153748655,14,5
"526",153748655,16,10
"527",153748656,11,5
"528",153748656,13,5
"529",153748656,14,5
"530",153748656,16,10
"531",153748657,14,10
"532",153748663,15,5
"533",153748664,15,5
"534",153748665,15,5
"535",153748668,13,5
"536",153748668,16,5
"537",153748668,NA,10
"538",153748670,15,5
"539",153748672,NA,5
"540",153748673,15,5
"541",153748678,14,5
"542",153748678,16,5
"543",153748679,11,5
"544",153748679,13,5
"545",153748679,15,5
"546",153748679,16,10
"547",153748680,14,5
"548",153748680,16,5
"549",153748681,14,5
"550",153748682,16,5
"551",153748683,11,5
"552",153748683,13,5
"553",153748683,15,5
"554",153748683,16,15
"555",153748684,11,5
"556",153748684,13,5
"557",153748684,15,5
"558",153748684,16,10
"559",153748685,14,5
"560",153748686,11,5
"561",153748686,13,5
"562",153748686,15,10
"563",153748686,16,10
"564",153748689,11,5
"565",153748689,15,5
"566",153748689,16,10
"567",153748692,10,15
"568",153748692,11,80
"569",153748692,12,70
"570",153748692,13,65
"571",153748692,14,25
"572",153748692,15,45
"573",153748692,16,20
"574",153748692,17,10
"575",153748692,18,10
"576",153748692,19,10
"577",153748692,20,5
"578",153748692,NA,95
"579",153748694,10,15
"580",153748694,11,80
"581",153748694,12,70
"582",153748694,13,65
"583",153748694,14,25
"584",153748694,15,45
"585",153748694,16,20
"586",153748694,17,10
"587",153748694,18,10
"588",153748694,19,10
"589",153748694,20,5
"590",153748694,NA,95
"591",153748695,10,15
"592",153748695,11,65
"593",153748695,12,60
"594",153748695,13,50
"595",153748695,14,25
"596",153748695,15,35
"597",153748695,16,15
"598",153748695,17,5
"599",153748695,18,10
"600",153748695,19,10
"601",153748695,20,5
"602",153748695,NA,80
"603",153748696,10,15
"604",153748696,11,80
"605",153748696,12,70
"606",153748696,13,65
"607",153748696,14,25
"608",153748696,15,45
"609",153748696,16,20
"610",153748696,17,10
"611",153748696,18,10
"612",153748696,19,10
"613",153748696,20,5
"614",153748696,NA,95
"615",153748698,10,15
"616",153748698,11,75
"617",153748698,12,65
"618",153748698,13,65
"619",153748698,14,25
"620",153748698,15,50
"621",153748698,16,20
"622",153748698,17,10
"623",153748698,18,10
"624",153748698,19,10
"625",153748698,20,5
"626",153748698,NA,95
"627",153748701,10,20
"628",153748701,11,70
"629",153748701,12,60
"630",153748701,13,65
"631",153748701,14,25
"632",153748701,15,50
"633",153748701,16,20
"634",153748701,17,10
"635",153748701,18,10
"636",153748701,19,10
"637",153748701,20,5
"638",153748701,NA,95
"639",153748704,14,5
"640",153748705,14,5
"641",153748706,14,5
"642",153748709,10,20
"643",153748709,11,65
"644",153748709,12,60
"645",153748709,13,60
"646",153748709,14,25
"647",153748709,15,50
"648",153748709,16,20
"649",153748709,17,10
"650",153748709,18,10
"651",153748709,19,10
"652",153748709,20,5
"653",153748709,NA,95
"654",153748711,11,5
"655",153748720,14,5
"656",153748721,10,20
"657",153748721,11,65
"658",153748721,12,60
"659",153748721,13,60
"660",153748721,14,15
"661",153748721,15,50
"662",153748721,16,20
"663",153748721,17,10
"664",153748721,18,10
"665",153748721,19,5
"666",153748721,20,5
"667",153748721,NA,95
"668",153748722,10,20
"669",153748722,11,65
"670",153748722,12,60
"671",153748722,13,60
"672",153748722,14,15
"673",153748722,15,50
"674",153748722,16,20
"675",153748722,17,10
"676",153748722,18,10
"677",153748722,19,5
"678",153748722,20,5
"679",153748722,NA,95
"680",153748725,14,5
"681",153748735,15,5
"682",153748735,NA,5
"683",153748737,15,5
"684",153748737,NA,5
"685",153748740,11,5
"686",153748740,13,10
"687",153748740,NA,10
"688",153748743,15,5
"689",153748751,14,15
"690",153748751,15,5
"691",153748757,14,15
"692",153748757,15,5
"693",153748758,14,5
"694",153748758,18,5
"695",153748769,14,15
"696",153748769,15,5
"697",153748775,15,5
"698",153748776,15,5
"699",153748778,15,5
"700",153748785,10,10
"701",153748785,11,5
"702",153748785,13,25
"703",153748785,20,5
"704",153748785,NA,5
"705",153748787,17,5
"706",153748787,18,5
"707",153748788,8,5
"708",153748788,10,5
"709",153748788,18,5
"710",153748795,9,5
"711",153748795,11,5
"712",153748795,12,10
"713",153748795,13,15
"714",153748795,14,5
"715",153748795,16,5
"716",153748795,17,5
"717",153748795,18,5
"718",153748795,19,5
"719",153748795,NA,25
"720",153748796,10,10
"721",153748796,11,5
"722",153748796,12,5
"723",153748796,13,25
"724",153748796,20,5
"725",153748801,10,10
"726",153748801,13,25
"727",153748801,20,5
"728",153748805,11,5
"729",153748805,13,5
"730",153748806,13,5
"731",153748808,13,5
"732",153748816,13,5
"733",153748825,7,5
"734",153748825,8,5
"735",153748825,9,5
"736",153748825,11,5
"737",153748825,12,5
"738",153748825,14,5
"739",153748825,15,5
"740",153748832,13,5
"741",153748833,13,5
"742",153748834,13,5
"743",153748835,13,5
"744",153748837,15,5
"745",153748838,15,5
"746",153748839,10,10
"747",153748839,11,5
"748",153748839,13,20
"749",153748839,20,5
"750",153748839,NA,5
"751",153748840,10,10
"752",153748840,11,5
"753",153748840,13,25
"754",153748840,20,5
"755",153748840,NA,5
"756",153748841,13,5
"757",153748842,10,5
"758",153748842,11,5
"759",153748842,13,20
"760",153748842,14,5
"761",153748842,15,5
"762",153748842,20,5
"763",153748842,NA,15
"764",153748843,10,5
"765",153748843,11,5
"766",153748843,13,20
"767",153748843,14,5
"768",153748843,15,5
"769",153748843,20,5
"770",153748843,NA,15
"771",153748845,13,5
"772",153748848,13,5
"773",153748849,13,5
"774",153748851,10,5
"775",153748851,11,5
"776",153748851,13,20
"777",153748851,14,5
"778",153748851,15,5
"779",153748851,18,5
"780",153748851,NA,15
"781",153748853,10,5
"782",153748853,11,5
"783",153748853,13,10
"784",153748853,14,5
"785",153748853,15,5
"786",153748853,18,5
"787",153748853,NA,15
"788",153748859,10,10
"789",153748859,11,10
"790",153748859,12,20
"791",153748859,13,20
"792",153748859,14,20
"793",153748859,15,20
"794",153748859,16,15
"795",153748859,17,15
"796",153748859,18,20
"797",153748859,19,5
"798",153748860,10,10
"799",153748860,11,10
"800",153748860,12,20
"801",153748860,13,20
"802",153748860,14,15
"803",153748860,15,20
"804",153748860,16,15
"805",153748860,17,15
"806",153748860,18,20
"807",153748860,19,5
"808",153748861,10,10
"809",153748861,11,10
"810",153748861,12,20
"811",153748861,13,20
"812",153748861,14,15
"813",153748861,15,20
"814",153748861,16,15
"815",153748861,17,15
"816",153748861,18,20
"817",153748861,19,5
"818",153748862,10,10
"819",153748862,11,10
"820",153748862,12,20
"821",153748862,13,20
"822",153748862,14,15
"823",153748862,15,20
"824",153748862,16,15
"825",153748862,17,15
"826",153748862,18,20
"827",153748862,19,5
"828",153748863,10,5
"829",153748863,11,10
"830",153748863,12,20
"831",153748863,13,20
"832",153748863,14,15
"833",153748863,15,20
"834",153748863,16,15
"835",153748863,17,15
"836",153748863,18,20
"837",153748863,19,5
"838",153748866,12,5
"839",153748866,14,5
"840",153748866,18,5
"841",153748870,7,5
"842",153748870,9,20
"843",153748870,10,10
"844",153748870,11,35
"845",153748870,12,30
"846",153748870,13,20
"847",153748870,14,35
"848",153748870,15,20
"849",153748870,16,15
"850",153748870,17,15
"851",153748870,18,15
"852",153748875,12,5
"853",153748875,14,5
"854",153748875,18,5
"855",153748877,12,5
"856",153748887,14,10
"857",153748891,11,5
"858",153748891,14,5
"859",153748891,NA,5
"860",153748895,11,5
"861",153748895,12,5
"862",153748895,14,5
"863",153748895,NA,5
"864",153748896,12,5
"865",153748914,10,20
"866",153748914,11,65
"867",153748914,12,60
"868",153748914,13,65
"869",153748914,14,15
"870",153748914,15,50
"871",153748914,16,20
"872",153748914,17,10
"873",153748914,18,10
"874",153748914,19,5
"875",153748914,20,5
"876",153748914,NA,95
"877",153748915,10,20
"878",153748915,11,65
"879",153748915,12,60
"880",153748915,13,65
"881",153748915,14,15
"882",153748915,15,50
"883",153748915,16,20
"884",153748915,17,10
"885",153748915,18,10
"886",153748915,19,5
"887",153748915,20,5
"888",153748915,NA,95
"889",153748919,10,15
"890",153748919,11,65
"891",153748919,12,60
"892",153748919,13,65
"893",153748919,14,15
"894",153748919,15,50
"895",153748919,16,20
"896",153748919,17,10
"897",153748919,18,10
"898",153748919,19,5
"899",153748919,20,5
"900",153748919,NA,95
"901",153748922,10,15
"902",153748922,11,70
"903",153748922,12,50
"904",153748922,13,65
"905",153748922,14,15
"906",153748922,15,55
"907",153748922,16,20
"908",153748922,17,10
"909",153748922,18,10
"910",153748922,19,5
"911",153748922,20,5
"912",153748922,NA,95
"913",153748923,10,15
"914",153748923,11,70
"915",153748923,12,60
"916",153748923,13,65
"917",153748923,14,10
"918",153748923,15,55
"919",153748923,16,20
"920",153748923,17,10
"921",153748923,18,10
"922",153748923,19,5
"923",153748923,20,5
"924",153748923,NA,95
"925",153748925,14,5
"926",153748928,10,15
"927",153748928,11,70
"928",153748928,12,60
"929",153748928,13,65
"930",153748928,14,10
"931",153748928,15,55
"932",153748928,16,20
"933",153748928,17,10
"934",153748928,18,10
"935",153748928,19,5
"936",153748928,20,5
"937",153748928,NA,95
"938",153748934,10,15
"939",153748934,11,70
"940",153748934,12,60
"941",153748934,13,70
"942",153748934,14,10
"943",153748934,15,50
"944",153748934,16,20
"945",153748934,17,10
"946",153748934,18,10
"947",153748934,19,5
"948",153748934,20,5
"949",153748934,NA,95
"950",153748950,14,5
"951",153748951,10,5
"952",153748951,11,5
"953",153748951,13,10
"954",153748951,14,10
"955",153748951,15,5
"956",153748951,18,5
"957",153748951,NA,15
"958",153748953,10,5
"959",153748953,11,5
"960",153748953,12,5
"961",153748953,13,10
"962",153748953,14,5
"963",153748953,15,5
"964",153748953,18,5
"965",153748953,NA,10
"966",153748955,NA,5
"967",153748959,10,10
"968",153748959,11,5
"969",153748959,12,5
"970",153748959,13,10
"971",153748959,14,5
"972",153748959,15,5
"973",153748959,18,5
"974",153748959,NA,10
"975",153748960,9,10
"976",153748960,10,25
"977",153748960,11,90
"978",153748960,12,70
"979",153748960,13,50
"980",153748960,14,25
"981",153748960,15,70
"982",153748960,16,35
"983",153748960,17,25
"984",153748960,18,10
"985",153748960,19,5
"986",153748960,20,5
"987",153748960,NA,105
"988",153748964,12,5
"989",153748966,12,5
"990",153748966,14,5
"991",153748967,11,10
"992",153748967,12,5
"993",153748967,13,5
"994",153748967,14,5
"995",153748967,19,5
"996",153748969,11,10
"997",153748969,12,5
"998",153748969,13,5
"999",153748969,14,5
"1000",153748969,19,5
"1001",153748979,12,5
"1002",153748979,14,5
"1003",153748986,13,5
"1004",153748991,14,10
"1005",153749006,11,5
"1006",153749006,12,5
"1007",153749006,14,5
"1008",153749006,19,5
"1009",153749007,11,5
"1010",153749007,12,5
"1011",153749007,14,5
"1012",153749007,19,5
"1013",153749008,13,5
"1014",153749013,11,5
"1015",153749013,12,5
"1016",153749013,14,5
"1017",153749013,19,5
"1018",153749015,11,5
"1019",153749015,12,5
"1020",153749015,14,5
"1021",153749015,19,5
"1022",153749017,11,5
"1023",153749017,12,5
"1024",153749017,14,5
"1025",153749018,19,5
"1026",153749026,12,5
"1027",153749027,12,5
"1028",153749036,11,5
"1029",153749036,12,5
"1030",153749036,13,15
"1031",153749036,15,5
"1032",153749036,16,5
"1033",153749036,17,5
"1034",153749036,18,5
"1035",153749037,11,5
"1036",153749037,13,15
"1037",153749037,15,5
"1038",153749037,16,5
"1039",153749037,17,5
"1040",153749037,18,5
"1041",153749047,13,15
"1042",153749047,15,5
"1043",153749047,16,5
"1044",153749047,17,5
"1045",153749049,13,15
"1046",153749049,15,5
"1047",153749049,16,5
"1048",153749049,17,5
"1049",153749051,11,5
"1050",153749051,13,15
"1051",153749051,15,5
"1052",153749051,16,5
"1053",153749051,17,5
"1054",153749051,18,5
"1055",153749072,14,5
"1056",153749072,20,5
"1057",153749076,14,5
"1058",153749076,20,5
"1059",153749115,NA,5
"1060",153749121,NA,5
"1061",153749129,7,15
"1062",153749129,8,35
"1063",153749129,9,80
"1064",153749129,10,215
"1065",153749129,11,280
"1066",153749129,12,260
"1067",153749129,13,275
"1068",153749129,14,245
"1069",153749129,15,175
"1070",153749129,16,255
"1071",153749129,17,135
"1072",153749129,18,125
"1073",153749129,19,65
"1074",153749129,20,30
"1075",153749129,NA,520
"1076",153749135,7,25
"1077",153749135,8,5
"1078",153749135,9,10
"1079",153749135,10,60
"1080",153749135,11,75
"1081",153749135,12,50
"1082",153749135,13,35
"1083",153749135,14,30
"1084",153749135,15,65
"1085",153749135,16,115
"1086",153749135,17,90
"1087",153749135,18,70
"1088",153749135,19,40
"1089",153749135,20,10
"1090",153749135,NA,75
"1091",153749137,6,5
"1092",153749137,9,5
"1093",153749137,10,10
"1094",153749137,11,30
"1095",153749137,12,25
"1096",153749137,13,35
"1097",153749137,14,15
"1098",153749137,15,25
"1099",153749137,16,10
"1100",153749137,17,20
"1101",153749137,18,10
"1102",153749137,19,20
"1103",153749137,20,5
"1104",153749137,NA,40
"1105",153749141,13,5
"1106",153749142,13,5
"1107",153749143,13,5
"1108",153749144,13,5
"1109",153749156,12,5
"1110",153749166,14,5
"1111",153749167,14,5
"1112",153749186,13,10
"1113",153749186,16,5
"1114",153749190,13,10
"1115",153749190,16,5
"1116",153749357,11,5
"1117",153749357,14,5
"1118",153749358,13,10
"1119",153749358,16,5
"1120",153749359,11,5
"1121",153749359,12,5
"1122",153749359,13,5
"1123",153749359,16,5
"1124",153749360,11,5
"1125",153749360,14,5
"1126",153749361,14,5
"1127",153749362,14,5
"1128",153749364,11,5
"1129",153749430,14,5
"1130",153749430,17,5
"1131",153749430,NA,10
"1132",153749445,13,5
"1133",153749448,13,5
"1134",153749448,16,5
"1135",153749455,13,5
"1136",153749455,16,5
"1137",153749456,13,5
"1138",153749456,16,5
"1139",153749457,13,5
"1140",153749457,16,5
"1141",153749578,18,5
"1142",153749630,19,5
"1143",153749632,19,5
"1144",153749673,19,5
"1145",153749677,19,5
"1146",153749681,19,5
"1147",153749715,11,10
"1148",153749715,12,10
"1149",153749715,13,5
"1150",153749715,14,10
"1151",153749715,15,20
"1152",153749715,17,10
"1153",153749715,18,10
"1154",153749715,NA,15
"1155",153749752,14,5
"1156",153749754,14,5
"1157",153749793,7,5
"1158",153749793,17,5
"1159",153749870,7,5
"1160",153749870,9,15
"1161",153749870,10,10
"1162",153749870,11,10
"1163",153749870,12,15
"1164",153749870,13,50
"1165",153749870,14,35
"1166",153749870,15,10
"1167",153749870,16,20
"1168",153749870,17,10
"1169",153749870,18,25
"1170",153749870,19,5
"1171",153749891,7,5
"1172",153749891,9,15
"1173",153749891,10,10
"1174",153749891,11,20
"1175",153749891,12,20
"1176",153749891,13,45
"1177",153749891,14,40
"1178",153749891,15,10
"1179",153749891,16,20
"1180",153749891,17,10
"1181",153749891,18,25
"1182",153749891,19,5
"1183",153749945,12,5
"1184",153749945,13,5
"1185",153749945,14,5
"1186",153749945,16,5
"1187",153749946,12,5
"1188",153749946,13,5
"1189",153749946,14,5
"1190",153749946,16,5
"1191",153749947,12,5
"1192",153749947,13,5
"1193",153749947,14,5
"1194",153749950,12,5
"1195",153749950,13,5
"1196",153749950,14,5
"1197",153749951,12,5
"1198",153749951,13,5
"1199",153749951,14,5
"1200",153749953,11,5
"1201",153749953,12,5
"1202",153749953,14,5
"1203",153749955,11,5
"1204",153749955,14,5
"1205",153749956,11,5
"1206",153749956,12,5
"1207",153749956,14,5
"1208",153749957,11,5
"1209",153749957,12,5
"1210",153749957,14,5
"1211",153749961,11,5
"1212",153749961,14,5
"1213",153749963,11,5
"1214",153749963,14,5
"1215",153749965,11,5
"1216",153749965,14,5
"1217",153749968,16,5
"1218",153749972,12,15
"1219",153749972,14,5
"1220",153749973,12,5
"1221",153749999,12,15
"1222",153749999,14,5
"1223",153750103,NA,5
"1224",153750119,11,5
"1225",153750119,19,5
"1226",153750119,NA,10
"1227",153750120,11,5
"1228",153750120,19,5
"1229",153750120,NA,10
"1230",153750130,NA,10
"1231",153750167,9,5
"1232",153750167,10,20
"1233",153750167,12,5
"1234",153750167,13,5
"1235",153750167,15,5
"1236",153750167,17,5
"1237",153750167,NA,45
"1238",153750168,9,5
"1239",153750168,10,20
"1240",153750168,12,5
"1241",153750168,13,5
"1242",153750168,15,5
"1243",153750168,17,10
"1244",153750168,NA,45
"1245",153750174,14,5
"1246",153750174,17,5
"1247",153750174,NA,25
"1248",153750179,9,5
"1249",153750179,10,15
"1250",153750179,12,5
"1251",153750179,13,5
"1252",153750179,15,5
"1253",153750179,17,10
"1254",153750179,NA,45
"1255",153750181,9,5
"1256",153750181,10,15
"1257",153750181,12,5
"1258",153750181,13,5
"1259",153750181,15,5
"1260",153750181,17,10
"1261",153750181,NA,35
"1262",153750217,12,5
"1263",153750221,12,5
"1264",153750222,12,5
"1265",153750225,16,5
"1266",153750226,16,5
"1267",153750227,11,5
"1268",153750228,13,5
"1269",153750230,13,5
"1270",153750231,13,5
"1271",153750238,13,5
"1272",153750240,13,5
"1273",153750242,13,5
"1274",153750243,13,5
"1275",153750245,16,5
"1276",153750258,12,5
"1277",153750259,15,5
"1278",153750263,12,5
"1279",153750263,15,5
"1280",153750264,7,10
"1281",153750264,9,20
"1282",153750264,10,15
"1283",153750264,11,5
"1284",153750264,12,15
"1285",153750264,13,50
"1286",153750264,14,20
"1287",153750264,15,20
"1288",153750264,16,25
"1289",153750264,17,15
"1290",153750264,18,25
"1291",153750264,19,10
"1292",153750264,NA,5
"1293",153750265,12,5
"1294",153750265,15,5
"1295",153750266,7,10
"1296",153750266,9,20
"1297",153750266,10,15
"1298",153750266,11,5
"1299",153750266,12,20
"1300",153750266,13,50
"1301",153750266,14,20
"1302",153750266,15,15
"1303",153750266,16,20
"1304",153750266,17,20
"1305",153750266,18,20
"1306",153750266,19,10
"1307",153750266,NA,5
"1308",153750267,7,10
"1309",153750267,9,15
"1310",153750267,10,15
"1311",153750267,11,5
"1312",153750267,12,20
"1313",153750267,13,45
"1314",153750267,14,20
"1315",153750267,15,15
"1316",153750267,16,20
"1317",153750267,17,20
"1318",153750267,18,20
"1319",153750267,19,10
"1320",153750267,NA,5
"1321",153750280,11,5
"1322",153750284,11,5
"1323",153750286,7,5
"1324",153750286,9,15
"1325",153750286,10,10
"1326",153750286,11,5
"1327",153750286,12,15
"1328",153750286,13,50
"1329",153750286,14,35
"1330",153750286,15,10
"1331",153750286,16,20
"1332",153750286,17,10
"1333",153750286,18,20
"1334",153750286,19,10
"1335",153750287,7,5
"1336",153750287,9,15
"1337",153750287,10,10
"1338",153750287,11,5
"1339",153750287,12,15
"1340",153750287,13,50
"1341",153750287,14,35
"1342",153750287,15,10
"1343",153750287,16,20
"1344",153750287,17,10
"1345",153750287,18,20
"1346",153750287,19,10
"1347",153750288,7,5
"1348",153750288,9,15
"1349",153750288,10,10
"1350",153750288,11,5
"1351",153750288,12,15
"1352",153750288,13,50
"1353",153750288,14,35
"1354",153750288,15,10
"1355",153750288,16,20
"1356",153750288,17,10
"1357",153750288,18,20
"1358",153750288,19,10
"1359",153750290,7,5
"1360",153750290,9,15
"1361",153750290,10,10
"1362",153750290,11,5
"1363",153750290,12,15
"1364",153750290,13,50
"1365",153750290,14,35
"1366",153750290,15,10
"1367",153750290,16,20
"1368",153750290,17,10
"1369",153750290,18,20
"1370",153750290,19,10
"1371",153750291,7,5
"1372",153750291,9,15
"1373",153750291,10,10
"1374",153750291,11,5
"1375",153750291,12,15
"1376",153750291,13,50
"1377",153750291,14,35
"1378",153750291,15,10
"1379",153750291,16,20
"1380",153750291,17,10
"1381",153750291,18,20
"1382",153750291,19,10
"1383",153750292,7,10
"1384",153750292,9,20
"1385",153750292,10,15
"1386",153750292,11,10
"1387",153750292,12,15
"1388",153750292,13,60
"1389",153750292,14,30
"1390",153750292,15,15
"1391",153750292,16,25
"1392",153750292,17,25
"1393",153750292,18,30
"1394",153750292,19,10
"1395",153750292,NA,5
"1396",153750296,13,5
"1397",153750297,7,10
"1398",153750297,13,5
"1399",153750298,7,10
"1400",153750298,9,20
"1401",153750298,10,15
"1402",153750298,11,5
"1403",153750298,12,15
"1404",153750298,13,55
"1405",153750298,14,25
"1406",153750298,15,15
"1407",153750298,16,25
"1408",153750298,17,15
"1409",153750298,18,25
"1410",153750298,19,10
"1411",153750298,NA,5
"1412",153750301,7,5
"1413",153750301,9,15
"1414",153750301,10,10
"1415",153750301,11,5
"1416",153750301,12,15
"1417",153750301,13,50
"1418",153750301,14,30
"1419",153750301,15,10
"1420",153750301,16,20
"1421",153750301,17,10
"1422",153750301,18,20
"1423",153750301,19,10
"1424",153750302,7,10
"1425",153750302,8,5
"1426",153750302,9,40
"1427",153750302,10,55
"1428",153750302,11,105
"1429",153750302,12,115
"1430",153750302,13,125
"1431",153750302,14,135
"1432",153750302,15,130
"1433",153750302,16,125
"1434",153750302,17,125
"1435",153750302,18,135
"1436",153750302,19,55
"1437",153750302,20,15
"1438",153750302,21,5
"1439",153750302,NA,145
"1440",153750303,7,10
"1441",153750303,9,5
"1442",153750303,10,20
"1443",153750303,11,5
"1444",153750303,12,20
"1445",153750303,13,10
"1446",153750303,14,15
"1447",153750303,15,5
"1448",153750303,16,10
"1449",153750303,17,15
"1450",153750303,18,5
"1451",153750303,NA,5
"1452",153750305,7,5
"1453",153750305,8,5
"1454",153750305,9,45
"1455",153750305,10,70
"1456",153750305,11,155
"1457",153750305,12,150
"1458",153750305,13,130
"1459",153750305,14,175
"1460",153750305,15,130
"1461",153750305,16,155
"1462",153750305,17,150
"1463",153750305,18,155
"1464",153750305,19,50
"1465",153750305,20,10
"1466",153750305,21,5
"1467",153750305,NA,165
"1468",153750306,7,5
"1469",153750306,8,5
"1470",153750306,9,45
"1471",153750306,10,70
"1472",153750306,11,155
"1473",153750306,12,150
"1474",153750306,13,135
"1475",153750306,14,180
"1476",153750306,15,140
"1477",153750306,16,150
"1478",153750306,17,165
"1479",153750306,18,155
"1480",153750306,19,45
"1481",153750306,20,10
"1482",153750306,21,5
"1483",153750306,NA,165
"1484",153750307,7,5
"1485",153750307,8,5
"1486",153750307,9,35
"1487",153750307,10,65
"1488",153750307,11,160
"1489",153750307,12,140
"1490",153750307,13,130
"1491",153750307,14,160
"1492",153750307,15,130
"1493",153750307,16,140
"1494",153750307,17,145
"1495",153750307,18,150
"1496",153750307,19,55
"1497",153750307,20,15
"1498",153750307,21,5
"1499",153750307,NA,160
"1500",153750310,8,5
"1501",153750310,9,45
"1502",153750310,10,65
"1503",153750310,11,140
"1504",153750310,12,135
"1505",153750310,13,130
"1506",153750310,14,165
"1507",153750310,15,125
"1508",153750310,16,130
"1509",153750310,17,130
"1510",153750310,18,135
"1511",153750310,19,55
"1512",153750310,20,10
"1513",153750310,21,5
"1514",153750310,NA,150
"1515",153750314,7,10
"1516",153750314,8,5
"1517",153750314,9,45
"1518",153750314,10,55
"1519",153750314,11,105
"1520",153750314,12,115
"1521",153750314,13,125
"1522",153750314,14,140
"1523",153750314,15,125
"1524",153750314,16,130
"1525",153750314,17,130
"1526",153750314,18,140
"1527",153750314,19,60
"1528",153750314,20,15
"1529",153750314,21,5
"1530",153750314,NA,150
"1531",153750317,7,10
"1532",153750317,9,20
"1533",153750317,10,20
"1534",153750317,12,20
"1535",153750317,13,40
"1536",153750317,14,20
